monthly_sales_percent_change,category_code,seasonally_adj,data_type_code,time,category_name,high_level_category
2.9,448,True,E_SM,2023-12-01,Clothing and Accessories Stores,Retail Trade
1.0,44Y72,True,E_SM,2023-01-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2023-03-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2023-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2023-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.1,44Y72,True,E_SM,2023-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2023-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.1,44Y72,True,E_SM,2023-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.1,44Y72,True,E_SM,2023-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2023-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2023-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
2.2,451,True,E_SM,2023-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.2,451,True,E_SM,2023-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.1,451,True,E_SM,2023-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.2,451,True,E_SM,2023-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.2,451,True,E_SM,2023-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.3,451,True,E_SM,2023-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.2,451,True,E_SM,2023-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.9,451,True,E_SM,2023-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.9,451,True,E_SM,2023-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.1,451,True,E_SM,2023-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
2.0,451,True,E_SM,2023-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
1.8,451,True,E_SM,2023-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
3.1,448,True,E_SM,2022-01-01,Clothing and Accessories Stores,Retail Trade
2.5,448,True,E_SM,2022-02-01,Clothing and Accessories Stores,Retail Trade
2.3,448,True,E_SM,2022-03-01,Clothing and Accessories Stores,Retail Trade
2.3,448,True,E_SM,2022-04-01,Clothing and Accessories Stores,Retail Trade
2.4,448,True,E_SM,2022-05-01,Clothing and Accessories Stores,Retail Trade
2.4,448,True,E_SM,2022-06-01,Clothing and Accessories Stores,Retail Trade
2.5,448,True,E_SM,2022-07-01,Clothing and Accessories Stores,Retail Trade
2.5,448,True,E_SM,2022-08-01,Clothing and Accessories Stores,Retail Trade
2.7,448,True,E_SM,2022-09-01,Clothing and Accessories Stores,Retail Trade
2.9,448,True,E_SM,2022-10-01,Clothing and Accessories Stores,Retail Trade
2.9,448,True,E_SM,2022-12-01,Clothing and Accessories Stores,Retail Trade
0.9,44Y72,True,E_SM,2022-01-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2022-02-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2022-03-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2022-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2022-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-08-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
1.0,44Y72,True,E_SM,2022-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.9,44Y72,True,E_SM,2022-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
0.8,44Z72,True,E_SM,2022-02-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-03-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-04-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.9,44Z72,True,E_SM,2022-05-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-06-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-08-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-09-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-10-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-11-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
0.8,44Z72,True,E_SM,2022-12-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
4.5,453,True,E_SM,2023-01-01,Miscellaneous Store Retailers,Retail Trade
4.0,453,True,E_SM,2023-02-01,Miscellaneous Store Retailers,Retail Trade
4.3,453,True,E_SM,2023-03-01,Miscellaneous Store Retailers,Retail Trade
4.0,453,True,E_SM,2023-04-01,Miscellaneous Store Retailers,Retail Trade
4.0,453,True,E_SM,2023-05-01,Miscellaneous Store Retailers,Retail Trade
4.1,453,True,E_SM,2023-06-01,Miscellaneous Store Retailers,Retail Trade
4.6,453,True,E_SM,2023-07-01,Miscellaneous Store Retailers,Retail Trade
3.9,453,True,E_SM,2023-09-01,Miscellaneous Store Retailers,Retail Trade
4.1,453,True,E_SM,2023-10-01,Miscellaneous Store Retailers,Retail Trade
4.8,453,True,E_SM,2023-11-01,Miscellaneous Store Retailers,Retail Trade
4.3,453,True,E_SM,2023-12-01,Miscellaneous Store Retailers,Retail Trade
0.7,44W72,True,E_SM,2019-07-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
2.5,444,True,E_SM,2022-07-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
2.8,451,True,E_SM,2022-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
